NAME_CANDIDATE,CON_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACCESS,CON_TYPE_ACCESS,CON_FIELD_ACCESS,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_PACKAGE,LOC_CANDIDATE,NUM_LOCAL,NUM_LITERAL,NUM_INVOCATION,NUM_IF,NUM_CONDITIONAL,NUM_SWITCH,NUM_VAR_ACCESS,NUM_TYPE_ACCESS,NUM_FIELD_ACCESS,NUM_ASSIGN,NUM_TYPED_ELE,NUM_PACKAGE,LOC_RATIO,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
configureMockCapture,5,0,1,5,0,0,0,9,7,8,0,2,30,41,4,0,0,4,0,0,0,3,5,3,1,17,18,0.444444444444444,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0.375,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.4,1,0.666666666666667
configureMockCapture,5,1,0,6,0,0,0,5,4,3,0,0,16,38,4,0,0,4,0,0,0,3,5,3,1,17,18,0.444444444444444,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.5,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.428571428571429,1,0.666666666666667
check,19,11,1,26,0,0,0,39,10,8,0,0,107,150,26,7,1,24,2,0,0,28,6,2,1,80,151,0.577777777777778,1,1,0.285714285714286,0.142857142857143,1,0.333333333333333,0.142857142857143,0.142857142857143,1,0.285714285714286,1,0.125,0.285714285714286,0.142857142857143,1,0.285714285714286,1,0,0.714285714285714,0
buildReplacementText,8,4,0,6,1,0,0,10,3,0,0,0,25,43,8,3,1,7,1,1,0,7,3,0,0,26,35,0.5,1,0,0.4,0,0,0,0,0,1,0.2,1,0,0.2,0,1,0.4,1,0.666666666666667,1,0.4
createPatternFromText,3,2,0,2,0,0,0,6,3,1,1,0,15,34,6,3,1,4,0,0,0,7,4,1,0,21,41,0.666666666666667,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.2,1,0,0.4,0
buildReplacementText,11,4,1,4,2,0,0,10,3,1,0,0,32,45,39,6,1,19,3,0,1,25,2,2,0,69,90,0.78,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25
buildReplacementText,7,4,0,5,1,0,0,8,3,0,0,0,24,32,39,6,1,19,3,0,1,25,2,2,0,69,90,0.847826086956522,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,0.938775510204082,0.25,1
createBalloonComponent,8,2,0,7,2,0,0,13,4,0,0,0,32,79,7,2,1,4,1,0,0,5,1,0,0,16,31,0.466666666666667,1,0.5,0.25,0.75,0,0,0,0,1,0.25,1,0,0.25,0,1,0.25,1,0.444444444444444,0.25,0.75
parsePattern,7,1,0,7,0,0,0,8,2,0,0,0,19,59,15,1,1,8,2,0,0,9,5,1,0,30,49,0.681818181818182,1,0.545454545454545,0.4,0.6,1,0,0.2,0,1,0.4,1,0.75,0.2,0.4,1,0.4,0.652173913043478,0,0.6,0
parseGroup,10,2,0,5,2,0,0,6,3,0,0,0,20,29,82,4,1,58,20,1,0,104,63,25,0,276,492,0.891304347826087,1,0.976190476190476,0.25,0.75,1,1,0.25,0.25,1,0.25,1,1,0.25,0.25,1,0.25,1,0,0.5,0
parseClassIntersection,8,1,1,7,1,0,0,9,5,1,0,0,24,51,16,3,1,9,2,0,0,15,5,2,1,41,57,0.666666666666667,1,0.583333333333333,0.4,0.8,1,0,0.4,0,1,0.4,1,0.666666666666667,0.2,0.4,1,0.4,0.652173913043478,0,0.8,0
findElementAtStrict,32,7,0,22,7,0,0,52,14,5,0,6,125,221,6,1,1,3,1,0,0,8,1,0,0,18,23,0.157894736842105,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0.25,0,0.333333333333333,0,1,0.666666666666667,0.2,0,0.333333333333333,0
replacement,5,3,0,7,0,0,0,9,4,2,1,0,26,34,10,2,0,11,2,1,0,10,11,1,0,38,54,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.666666666666667,0.666666666666667
toString,25,8,0,5,3,0,0,38,1,3,2,4,94,50,6,2,1,3,0,0,0,4,2,1,0,15,18,0.193548387096774,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,0.454545454545455,0,1,0
getDictionaryByName,11,1,0,2,3,0,0,12,9,8,0,3,35,53,12,2,1,2,2,0,0,7,2,2,1,20,27,0.521739130434783,1,0.5,0.25,0.25,0.5,0,0.25,0,1,0.25,0.222222222222222,0,0.5,0,1,0.25,0.365384615384615,0,0.75,0
createProblemDescriptor,3,3,0,6,0,1,0,19,3,0,0,0,35,127,9,3,1,8,1,1,0,18,3,0,1,42,149,0.75,1,0.625,0.166666666666667,0.666666666666667,0,0,0,0,1,0.166666666666667,1,0.5,0.166666666666667,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0
tokenize,20,4,0,10,7,0,0,18,6,3,0,0,46,74,7,2,1,3,1,0,0,8,1,0,0,16,49,0.259259259259259,1,0.6,0.5,0.75,0,0,0,0,1,0.25,0.25,0,0.25,0,1,0.5,0,0,0,0
getEditorFromFocus,35,9,1,28,7,0,0,30,15,0,0,1,102,150,6,1,1,3,1,0,0,2,2,0,0,10,13,0.146341463414634,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0
findProvider,35,9,1,28,7,0,0,30,15,0,0,1,102,150,8,2,1,1,1,0,0,3,3,0,0,11,13,0.186046511627907,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.214285714285714,0.333333333333333,0.666666666666667
resetOffsets,26,7,1,15,3,0,0,37,16,14,0,5,102,118,8,3,1,6,0,0,0,11,4,4,1,33,28,0.235294117647059,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.210526315789474,0,0.5,0,1,0.25,0.260869565217391,0.111111111111111,0.75,0.5
saveVersionInfo,7,1,1,8,0,0,0,8,7,6,0,0,27,46,5,1,1,5,0,0,0,4,3,2,0,19,27,0.416666666666667,1,0,0.5,0,1,0,0.5,0,1,0.25,0.333333333333333,0,0.75,0,1,0.5,1,0.413793103448276,0.5,0.75
readConstantPool,14,1,1,11,1,0,0,21,14,9,0,6,60,91,10,1,1,4,1,0,0,19,9,10,3,59,49,0.416666666666667,1,0.777777777777778,0.333333333333333,1,1,0.777777777777778,0.333333333333333,1,1,0.333333333333333,1,0.35,0.333333333333333,1,1,0.333333333333333,0.428571428571429,0,1,0
prepareToWriteFile,22,3,1,16,5,0,0,18,10,2,0,0,60,102,11,0,1,6,2,0,0,9,2,0,1,26,48,0.333333333333333,1,0,1,0,0,0,0,0,1,0.666666666666667,0.285714285714286,0,0.666666666666667,0,1,1,0.36,0,1,0
collect,37,10,1,37,6,1,0,68,10,12,0,6,153,601,11,5,1,7,1,0,0,17,0,0,0,39,150,0.229166666666667,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0.058139534883721,0,0.333333333333333,0
withAllRemoved,37,10,1,37,6,1,0,68,10,12,0,6,153,601,6,2,0,2,0,0,0,5,0,0,0,10,61,0.13953488372093,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0.023529411764706,0,0.666666666666667,0
addDirs,10,2,0,9,1,0,0,14,5,4,0,0,34,72,8,1,1,4,1,0,0,9,1,1,2,30,32,0.444444444444444,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0.666666666666667,1,0.228571428571429,0.333333333333333,0.666666666666667
qsufsort,125,33,1,21,13,0,0,246,5,8,0,33,515,139,56,5,1,1,4,0,0,110,1,1,30,262,24,0.30939226519337,1,0.593023255813954,0.444444444444444,0.5,0.5,0,0.055555555555556,0,1,0.055555555555556,0.5,0,0.055555555555556,0,1,0.444444444444444,0.444444444444444,0,0.555555555555556,0
createCaseOnlyRenamePatch,8,2,1,11,1,0,0,12,15,9,0,0,46,62,5,1,1,8,0,0,0,5,2,1,0,22,27,0.384615384615385,1,0.8,0.25,0.75,1,0,0.25,0,1,0.5,1,0.25,0.25,0.25,1,0.5,0.5,0.454545454545455,0.5,1
delete,4,0,1,5,0,0,0,6,5,5,0,0,20,20,4,1,1,6,0,0,0,4,3,2,0,19,27,0.5,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.642857142857143,0.333333333333333,1
getParentXmlTag,20,5,0,15,5,0,0,19,11,1,1,1,58,84,9,1,1,4,1,0,0,6,1,1,1,19,21,0.310344827586207,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,0.678571428571429,0,0.666666666666667,0
getPsiElement,20,5,0,15,5,0,0,19,11,1,1,1,58,84,17,4,1,8,4,1,0,16,10,6,0,58,64,0.45945945945946,1,0,0.6,0,1,0,0.6,0,1,0.2,1,0.75,0.2,0.8,1,0.6,0.775,0,0.8,0
findFileDescription,51,10,1,28,14,1,0,48,18,7,1,1,155,258,33,7,1,16,8,1,0,35,11,8,1,115,201,0.392857142857143,1,1,0.166666666666667,0.083333333333333,1,0.75,0.166666666666667,0.25,1,0.083333333333333,1,1,0.166666666666667,0.083333333333333,1,0.166666666666667,1,0.592592592592593,0.25,0.333333333333333
createReferences,46,9,1,26,11,0,0,49,21,9,0,4,133,196,17,7,1,12,2,0,0,22,6,1,0,52,167,0.26984126984127,1,1,0.333333333333333,0.222222222222222,0.166666666666667,0,0.111111111111111,0,1,0.111111111111111,1,1,0.222222222222222,0.111111111111111,1,0.333333333333333,1,0,0.555555555555556,0
doCreateReferences,15,7,0,12,2,0,0,22,6,1,0,0,52,155,11,1,1,1,3,0,0,11,4,1,0,26,84,0.423076923076923,1,0,0.666666666666667,0,0.5,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.666666666666667,0,0,0,0
getValueInner,10,3,0,6,2,0,0,15,5,3,0,0,34,128,16,5,1,10,2,1,0,19,4,2,1,48,93,0.615384615384615,1,0,0.833333333333333,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.833333333333333,0.425925925925926,0,1,0
findImplementationClassDFS,6,2,0,5,1,1,0,10,4,2,0,0,26,61,11,3,0,7,1,0,0,10,2,1,0,25,73,0.647058823529412,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,0.666666666666667,0,0.666666666666667,0,1,0.333333333333333,0.857142857142857,0,1,0
extractTagName,8,2,1,8,2,0,0,9,5,2,0,0,33,53,11,3,1,13,2,1,0,14,6,1,0,46,89,0.578947368421053,1,1,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.333333333333333,0.333333333333333,1,0.166666666666667,1,0,0.333333333333333,0
getDomElementsGroupNode,9,4,0,9,2,1,0,11,4,1,0,0,36,64,9,1,1,3,1,0,0,6,1,0,1,16,21,0.5,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.68421052631579,0,0.666666666666667,0
getModule,8,2,0,3,2,0,0,5,4,1,0,0,19,24,7,2,1,8,1,2,0,5,2,0,0,25,31,0.466666666666667,1,0,0.666666666666667,0,0,0,0,0,1,0.666666666666667,1,0,0.333333333333333,0,1,0.666666666666667,0.818181818181818,0,1,0
getConvertContextModules,17,6,0,9,3,0,0,17,3,0,0,3,45,53,10,2,1,3,2,0,0,5,4,1,0,21,26,0.37037037037037,1,0.5,0.2,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.2,0.7,0.666666666666667,0.6,0.2
createEvaluatedXmlName,5,2,0,3,1,0,0,9,4,2,0,1,21,39,8,2,1,2,1,0,0,11,2,2,0,20,49,0.615384615384615,1,1,0.4,0.2,1,0,0.4,0,1,0.2,0.5,0,0.4,0,1,0.4,1,0,0.4,0
checkFileElement,11,3,0,8,1,0,0,12,4,1,0,0,33,94,10,2,0,8,0,0,0,7,4,0,0,28,60,0.476190476190476,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.6,0.666666666666667,0.333333333333333
getMergedRoot,13,5,0,7,2,0,0,14,4,0,0,1,35,62,27,8,1,18,5,0,0,27,6,3,2,76,127,0.675,1,0.5,0.333333333333333,0.333333333333333,1,1,0.166666666666667,0.083333333333333,1,0.083333333333333,1,0,0.25,0,1,0.25,1,0,0.666666666666667,0
hasErrors,10,3,1,13,1,2,0,7,11,2,0,0,45,39,13,4,1,7,2,0,0,8,5,3,0,34,44,0.565217391304348,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0.428571428571429,0.333333333333333,0.666666666666667,1,0.666666666666667,1,1,0.333333333333333,0.666666666666667
getNodeIcon,10,3,1,13,1,2,0,7,11,2,0,0,45,39,7,2,1,6,1,0,0,5,4,2,0,22,28,0.411764705882353,1,0,0.5,0,1,0,0.5,0,1,0.25,1,0,0.25,0,1,0.5,1,1,0.75,0.5
getChildren,10,3,1,13,1,2,0,7,11,2,0,0,45,39,11,2,0,7,2,0,0,10,5,5,0,33,57,0.523809523809524,1,1,0.5,0.5,1,0,0.5,0,1,0.25,0.555555555555556,0,0.5,0,1,0.5,1,1,0.75,0.75
cacheValues,27,9,0,22,4,0,0,47,20,18,0,2,123,128,10,5,1,3,0,0,0,16,3,1,2,39,21,0.27027027027027,1,0.5,0.2,0.4,1,0,0.2,0,1,0.2,1,0,0.6,0,1,0.2,0.857142857142857,0.081632653061225,0.6,0.8
createElement,9,3,1,27,0,0,0,17,6,2,0,0,66,67,9,5,1,12,0,1,0,12,2,0,0,38,41,0.5,1,1,0.25,0.25,0,0,0,0,1,0.125,1,0,0.125,0,1,0.25,1,0,0.625,0
createElement,7,4,1,10,0,0,0,19,11,5,0,0,54,77,9,5,1,12,0,1,0,12,2,0,0,38,41,0.5625,1,1,0.25,0.25,0,0,0,0,1,0.125,1,0,0.125,0,1,0.25,1,0,0.625,0
enabledFilters,8,1,0,17,0,0,0,15,9,7,0,0,42,67,8,2,0,6,1,0,0,5,2,1,0,16,45,0.5,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0
addRequiredAttributes,55,14,1,33,5,0,0,52,11,5,0,1,157,202,39,11,1,34,8,0,0,46,12,0,2,148,281,0.414893617021277,1,1,0.142857142857143,0.142857142857143,0,0,0,0,1,0.142857142857143,1,1,0.142857142857143,0.142857142857143,1,0.142857142857143,1,0.802197802197802,0.428571428571429,1
addTail,55,14,1,33,5,0,0,52,11,5,0,1,157,202,49,4,1,43,14,1,0,60,20,6,1,191,417,0.471153846153846,1,0.842105263157895,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
getXmlnsDeclaration,73,14,1,35,11,0,0,52,12,3,0,2,168,258,17,3,1,7,4,0,0,13,2,0,1,36,47,0.188888888888889,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,0.214876033057851,0.047619047619048,0.666666666666667,0.333333333333333
findUri,9,2,0,7,2,0,0,6,5,0,0,0,29,40,13,2,1,7,3,0,0,14,3,0,1,38,56,0.590909090909091,1,1,0.333333333333333,0.5,0,0,0,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,1,0.533333333333333,0.166666666666667,0.666666666666667
findUri,6,2,0,6,1,0,0,9,3,0,0,0,22,47,13,2,1,7,3,0,0,14,3,0,1,38,56,0.68421052631579,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,1,0.615384615384615,0.166666666666667,0.666666666666667
toColorsForEditor,33,14,0,23,5,3,0,55,15,9,1,0,153,249,13,6,1,4,1,1,0,19,3,3,1,48,51,0.282608695652174,1,1,0.333333333333333,0.333333333333333,1,0.25,0.166666666666667,0.166666666666667,1,0.166666666666667,1,0.083333333333333,0.166666666666667,0.166666666666667,1,0.333333333333333,1,0.285714285714286,0.166666666666667,0.166666666666667
toColorsForLineMarkers,33,14,0,23,5,3,0,55,15,9,1,0,153,249,20,9,1,6,1,0,0,39,1,3,5,91,52,0.377358490566038,1,1,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0.034883720930233,0.166666666666667,0.5
addTagContentSelection,13,3,0,14,2,0,0,23,6,0,0,1,59,134,18,4,1,10,4,0,0,17,3,2,2,48,71,0.580645161290323,1,1,0.25,0.5,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,0.75,0.62962962962963,0,0.5,0
findXmlTag,7,2,0,9,1,1,0,10,2,0,0,0,31,51,33,6,1,10,7,0,0,25,4,1,2,68,83,0.825,1,1,0.5,0.333333333333333,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.5,1,0.696969696969697,0.166666666666667,0.5
getSortedDescriptors,43,8,1,47,9,1,0,47,4,2,0,2,157,262,4,1,1,2,0,0,0,4,2,1,0,10,19,0.085106382978723,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.142857142857143,0.333333333333333,0.666666666666667
parseTemplate,26,4,0,9,6,0,0,14,13,2,0,1,55,61,16,4,1,6,3,0,0,10,6,1,0,42,52,0.380952380952381,1,1,0.333333333333333,0.222222222222222,1,0,0.111111111111111,0,1,0.111111111111111,1,0.333333333333333,0.111111111111111,0.444444444444444,1,0.333333333333333,1,0.923076923076923,0.333333333333333,0.555555555555556
parseMul,24,4,0,12,6,0,0,17,13,1,0,2,62,74,19,3,1,7,4,0,0,9,7,0,0,41,47,0.441860465116279,1,0,0.555555555555556,0,0,0,0,0,1,0.111111111111111,1,0.5,0.111111111111111,0.111111111111111,1,0.555555555555556,0.5,0.346153846153846,0.222222222222222,1
parseExpression,17,3,0,7,4,0,0,9,7,0,0,0,36,38,28,4,1,9,6,0,0,14,13,2,1,64,78,0.622222222222222,1,0,0.428571428571429,0,1,0,0.142857142857143,0,1,0.142857142857143,1,0.692307692307692,0.142857142857143,0.714285714285714,1,0.428571428571429,0.652173913043478,0,1,0
computeKey,4,4,0,13,0,1,0,12,4,1,0,0,38,47,43,5,1,8,11,1,0,36,1,0,0,108,42,0.914893617021277,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.333333333333333,0.5,0,0.166666666666667,0,1,0.833333333333333,0.615384615384615,0,0.5,0
parseAttributeName,22,3,1,17,5,0,0,12,12,4,0,0,54,66,24,4,1,13,4,0,0,16,4,1,3,61,56,0.521739130434783,1,0,0.142857142857143,0,1,0,0.142857142857143,0,1,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,0.486486486486487,0.428571428571429,0.428571428571429
parseSelector,14,3,1,17,2,0,0,15,11,0,0,1,55,137,22,4,1,13,4,1,0,17,11,6,1,61,79,0.611111111111111,1,0,0.5,0,1,1,0.25,0.25,1,0.5,1,0,0.5,0,1,0.5,1,0.75,0.25,0.5
parseSelectors,26,6,0,13,6,0,0,23,10,4,0,2,75,93,16,3,1,17,2,0,0,15,11,0,1,60,137,0.380952380952381,1,1,0.25,0.5,0,0,0,0,1,0.25,1,1,0.25,0.25,1,0.25,1,0.823529411764706,0.25,1
parseAttributeValue,22,3,1,17,5,0,0,12,12,4,0,0,54,66,13,3,0,7,1,0,0,8,3,0,2,26,37,0.371428571428571,1,0,0.2,0,0,0,0,0,1,0.2,0.375,0,0.2,0,1,0.2,0.472222222222222,0.358490566037736,0.2,0.8
getUrl,5,1,0,8,0,0,0,7,4,2,0,0,21,32,9,1,1,5,2,0,0,7,5,1,1,24,31,0.642857142857143,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0
getUrl,3,0,0,8,0,0,0,6,4,2,0,0,18,37,9,1,1,5,2,0,0,7,5,1,1,24,31,0.75,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0
findFirstNonEmptyChild,14,1,0,5,4,0,0,13,7,7,0,0,40,54,6,1,1,3,0,0,0,6,0,0,1,16,20,0.3,1,0.25,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0.75,0,1,0
checkName,14,2,0,6,3,0,0,12,6,2,0,1,39,51,10,1,1,4,2,0,0,4,1,0,0,16,28,0.416666666666667,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.666666666666667,0.6,0,0.666666666666667,0
getScriptLanguageToInject,13,2,0,11,4,0,0,14,6,0,0,0,47,74,7,2,1,6,1,1,0,6,3,1,0,22,42,0.35,1,0,0.5,0,1,0,0.25,0,1,0.25,1,0.5,0.5,0.25,1,0.5,1,1,0.5,0.5
addTextTo,6,5,1,12,0,0,0,13,5,2,0,0,39,76,9,1,1,8,1,0,0,12,5,3,1,46,70,0.6,1,0.5,0.5,0.166666666666667,1,0,0.333333333333333,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.5,1,0.84375,0.166666666666667,0.666666666666667
renameAll,9,3,1,14,1,0,0,16,5,2,0,0,51,117,28,7,1,12,5,0,0,22,1,0,0,54,126,0.756756756756757,1,1,0.5,0.25,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,1,0.655172413793103,0.25,1
findFreeFileName,12,3,0,5,1,0,0,14,1,1,0,1,34,52,13,5,1,5,1,0,0,16,0,0,1,38,60,0.52,1,0,0.625,0,0,0,0,0,1,0.125,0,0,0,0,1,0.625,0.625,0.378378378378378,0.625,0.375
getRootTag,23,6,0,15,3,1,0,25,20,12,0,3,84,136,15,2,1,8,4,0,0,12,3,0,2,34,52,0.394736842105263,1,0.75,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0.791666666666667,0.333333333333333,1
doValidateWithData,3,1,1,4,0,1,0,5,4,2,0,0,20,24,20,5,1,12,5,0,0,10,10,0,0,60,70,0.869565217391304,1,0,0.285714285714286,0,0,0,0,0,1,0.285714285714286,1,0.714285714285714,0.428571428571429,0.571428571428571,1,0.285714285714286,1,0.771428571428571,0.428571428571429,0.857142857142857
doValidateWithData,3,1,1,4,0,1,0,5,4,2,0,0,20,24,16,1,1,11,3,0,0,2,9,1,0,42,46,0.842105263157895,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0.666666666666667,0.75,0.75,1,0.75,1,1,0.75,0.25
findFirstBreadcrumbedElement,12,3,0,5,2,0,0,18,3,0,0,1,40,94,38,7,1,18,7,0,0,33,8,2,0,99,178,0.76,1,1,0.285714285714286,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,0.714285714285714,0.285714285714286,0.428571428571429,1,0.285714285714286,1,0.653846153846154,0.142857142857143,0.428571428571429
toPsiElementArray,12,5,0,5,2,0,0,14,3,0,0,0,35,94,7,3,1,2,0,0,0,6,0,0,1,16,28,0.368421052631579,1,0,0.5,0,0,0,0,0,1,0.25,0,0,0,0,1,0.5,0,0,0,0
getLineElements,12,5,0,5,2,0,0,14,3,0,0,0,35,94,14,3,1,5,2,0,0,18,3,0,1,40,98,0.538461538461538,1,1,0.4,0.2,0,0,0,0,1,0.2,0.6,0,0.4,0,1,0.4,1,0.590909090909091,0.2,0.8
getIdMap,16,3,1,10,4,1,0,18,5,4,1,2,55,80,11,2,1,7,2,0,0,11,4,2,1,33,99,0.407407407407407,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.428571428571429,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.560747663551402,0.333333333333333,0.666666666666667
getIdMap,9,5,0,6,1,0,0,16,3,3,0,1,41,55,11,2,1,7,2,0,0,11,4,2,1,33,99,0.55,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.333333333333333,1,0.869565217391304,0.333333333333333,0.666666666666667
toHex,9,3,1,8,2,0,0,11,6,2,0,0,40,68,10,3,1,8,1,2,0,12,1,0,0,38,43,0.526315789473684,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.405797101449275,0,1,0
generateDocForHtml,12,3,0,7,3,0,0,24,8,3,0,3,62,129,10,2,1,4,2,0,0,10,3,0,0,24,73,0.454545454545455,1,1,0.25,0.25,0,0,0,0,1,0.25,1,0.333333333333333,0.25,0.5,1,0.25,0.230769230769231,0,0.75,0
createNavigationElementHTML,11,2,0,6,3,0,0,24,6,2,0,3,58,142,20,8,1,13,2,3,0,23,7,2,0,83,121,0.645161290322581,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25
createNavigationElementHTML,8,2,0,6,2,0,0,19,5,2,0,2,46,114,20,8,1,13,2,3,0,23,7,2,0,83,121,0.714285714285714,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25
repaint,10,1,0,4,2,1,0,11,7,7,0,1,34,48,8,2,0,5,1,0,0,12,3,1,0,28,56,0.444444444444444,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0
repaint,20,5,0,9,3,0,0,20,3,1,0,2,53,60,8,2,0,5,1,0,0,12,3,1,0,28,56,0.285714285714286,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0
readChar,3,1,0,1,0,0,0,4,4,3,0,2,14,12,14,1,1,2,3,0,0,13,13,11,1,53,39,0.823529411764706,1,0,0.2,0,1,0,0.2,0,1,0.2,0.8125,0,0.8,0,1,0.2,0.8125,0,0.8,0
